Year,Rank,Name,Age,Exp,G,Rsh,RshYd,Y/Rsh,RshTD,Rec,RecYd,RecTD,FP/G,FantPt,Team
2005,110,William Green,26.0,4.0,7,20,78,3.9,0,5,30,0,2.3,15.8,CLE
2005,111,Derrick Ward,25.0,2.0,11,35,123,3.5,0,2,13,0,1.4,15.6,NYG
2005,112,Arlen Harris,25.0,3.0,2,13,21,1.6,1,4,34,0,7.8,15.5,STL
2005,113,Moe Williams,31.0,10.0,5,13,20,1.5,0,8,52,0,3.0,15.2,MIN
2005,114,Derrick Wimbush,2005.0,1.0,7,3,12,4.0,1,5,26,0,2.1,14.8,JAX
2005,115,Aveion Cason,28.0,5.0,1,10,65,6.5,1,1,11,0,14.6,14.6,STL
2005,116,Anthony Thomas,28.0,5.0,9,43,92,2.1,0,4,13,0,1.6,14.5,
2005,117,Dee Brown,27.0,4.0,5,7,21,3.0,0,3,23,1,2.7,13.4,KC
2005,118,Dan Kreider,28.0,6.0,9,3,21,7.0,0,7,43,0,1.5,13.4,PIT
2005,119,Jason Wright,23.0,2.0,2,11,27,2.5,1,3,15,0,6.6,13.2,CLE
2005,120,Paul Smith,27.0,6.0,6,4,16,4.0,0,6,49,0,2.1,12.5,DET
2005,121,Justin Green,2005.0,1.0,5,5,4,0.8,0,7,32,0,2.1,10.6,BAL
2005,122,Leonard Weaver,23.0,1.0,5,17,80,4.7,0,1,12,0,2.0,10.2,SEA
2005,123,Jamal Robertson,28.0,3.0,2,14,41,2.9,1,0,0,0,5.0,10.1,CAR
2005,124,Lee Suggs,25.0,3.0,6,8,15,1.9,0,6,26,0,1.7,10.1,CLE
2005,125,Derrick Blaylock,26.0,4.0,6,17,53,3.1,0,3,17,0,1.7,10.0,NYJ
2005,126,Ran Carthon,2005.0,1.0,3,13,18,1.4,1,1,10,0,3.3,9.8,IND
2005,127,Darren Sproles,22.0,1.0,7,8,50,6.3,0,3,10,0,1.3,9.0,SD
2005,128,Joe Burns,26.0,4.0,1,0,0,,0,1,19,1,8.9,8.9,BUF
2005,129,Earnest Graham,25.0,2.0,4,28,83,3.0,0,0,0,0,2.1,8.3,TB
2005,130,B.J. Askew,25.0,3.0,2,13,59,4.5,0,1,11,0,4.0,8.0,NYJ
2005,131,Chris Hetherington,33.0,10.0,8,1,3,3.0,0,5,26,0,1.0,7.9,SF
2005,132,Jason McKie,25.0,4.0,3,3,22,7.3,0,4,15,0,2.6,7.7,CHI
2005,133,Damien Nash,23.0,1.0,1,6,32,5.3,0,3,14,0,7.6,7.6,TEN
2005,134,Moran Norris,27.0,3.0,1,0,0,,0,1,4,1,7.4,7.4,HOU
2005,135,Bruce Perry,24.0,2.0,2,16,74,4.6,0,0,0,0,3.7,7.4,PHI
2005,136,James Mungro,27.0,4.0,6,7,15,2.1,0,3,28,0,1.2,7.3,IND
2005,137,Bryan Johnson,27.0,5.0,3,1,5,5.0,0,5,15,0,2.3,7.0,CHI
2005,138,Vonta Leach,24.0,2.0,6,0,0,,0,5,19,0,1.2,6.9,GB
2005,139,James Jackson,29.0,5.0,5,4,11,2.8,0,2,31,0,1.2,6.2,ARI
2005,140,Mike Cloud,30.0,7.0,6,24,59,2.5,0,0,0,0,1.0,5.9,
2005,141,Cecil Sapp,27.0,3.0,3,5,21,4.2,0,2,17,0,1.9,5.8,DEN
2005,142,Justin Fargas,25.0,3.0,4,5,28,5.6,0,1,9,0,1.2,4.7,OAK
2005,143,Ovie Mughelli,25.0,1.0,5,0,0,,0,3,13,0,0.9,4.3,BAL
2005,144,Fred McCrary,33.0,7.0,3,0,0,,0,3,12,0,1.4,4.2,ATL
2005,145,Alan Ricard,28.0,4.0,2,0,0,,0,2,18,0,1.9,3.8,BAL
2005,146,Musa Smith,23.0,3.0,1,0,0,,0,3,5,0,3.5,3.5,BAL
2005,147,Fred Beasley,31.0,8.0,3,0,0,,0,2,12,0,1.1,3.2,SF
2005,148,ReShard Lee,25.0,2.0,4,11,16,1.5,0,1,5,0,0.8,3.1,GB
2005,149,Amos Zereoue,29.0,7.0,1,7,14,2.0,0,1,5,0,2.9,2.9,NE
2005,150,Travis Minor,26.0,5.0,1,5,17,3.4,0,1,0,0,2.7,2.7,MIA
2005,151,Ronnie Cruz,24.0,1.0,1,0,0,,0,1,15,0,2.5,2.5,KC
2005,152,Jamel White,28.0,6.0,1,6,17,2.8,0,0,0,0,1.7,1.7,BAL
2005,153,Jarrod Baxter,26.0,4.0,2,0,0,,0,1,4,0,0.7,1.4,ARI
2005,154,Damien Anderson,26.0,4.0,1,2,7,3.5,0,0,0,0,0.7,0.7,ARI
2005,155,Rod Smart,28.0,5.0,1,3,6,2.0,0,0,0,0,0.6,0.6,CAR
2005,156,Andrew Pinnock,25.0,2.0,1,1,4,4.0,0,0,0,0,0.4,0.4,SD
2005,157,Nehemiah Broughton,23.0,1.0,1,1,3,3.0,0,0,0,0,0.3,0.3,WAS
2005,158,Darian Barnes,25.0,3.0,3,0,0,,0,0,0,0,0.0,0.0,MIA
2005,159,Nicolas Luchey,28.0,4.0,1,1,0,0.0,0,0,0,0,0.0,0.0,CIN
2005,160,Corey McIntyre,26.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,CLE
2006,1,LaDainian Tomlinson,27.0,6.0,16,348,1815,5.2,28,56,508,3,30.2,483.1,SD
2006,2,Steven Jackson,23.0,3.0,16,346,1528,4.4,13,90,806,3,26.2,419.4,STL
2006,3,Larry Johnson,27.0,4.0,16,416,1789,4.3,17,41,410,2,23.4,374.9,KC
2006,4,Brian Westbrook,27.0,5.0,15,240,1217,5.1,7,77,699,4,22.3,334.6,PHI
2006,5,Frank Gore,23.0,2.0,16,312,1695,5.4,8,61,485,1,20.8,333.0,SF
2006,6,Tiki Barber,31.0,10.0,16,327,1662,5.1,5,58,465,0,18.8,300.7,NYG
2006,7,Willie Parker,26.0,3.0,16,337,1494,4.4,13,31,222,3,18.7,298.6,PIT
2006,8,Maurice Jones-Drew,21.0,1.0,16,166,941,5.7,13,46,436,2,17.1,273.7,JAX
2006,9,Reggie Bush,21.0,1.0,16,155,565,3.6,6,88,742,2,16.5,264.7,NO
2006,10,Ladell Betts,27.0,5.0,16,245,1154,4.7,4,53,445,1,15.2,242.9,WAS
2006,11,Rudi Johnson,27.0,5.0,16,341,1309,3.8,12,23,124,0,14.9,238.3,CIN
2006,12,Kevin Jones,24.0,3.0,12,181,689,3.8,6,61,520,2,19.2,229.9,DET
2006,13,Joseph Addai,23.0,1.0,16,226,1081,4.8,7,40,325,1,14.3,228.6,IND
2006,14,Chester Taylor,27.0,5.0,15,303,1216,4.0,6,42,288,0,15.2,228.4,MIN
2006,15,Ahman Green,29.0,9.0,14,266,1059,4.0,5,46,373,1,16.1,225.2,GB
2006,16,Deuce McAllister,28.0,6.0,15,244,1057,4.3,10,30,198,0,14.4,215.5,NO
2006,17,Edgerrin James,28.0,8.0,16,337,1159,3.4,6,38,217,0,13.2,211.6,ARI
2006,18,Thomas Jones,28.0,7.0,16,296,1210,4.1,6,36,154,0,13.0,208.2,CHI
2006,19,Marion Barber,23.0,2.0,16,135,654,4.8,14,23,196,2,12.8,204.0,DAL
2006,20,Fred Taylor,30.0,9.0,15,231,1146,5.0,5,23,242,1,13.2,197.8,JAX
2006,21,Jamal Lewis,27.0,7.0,16,314,1132,3.6,9,18,115,0,12.3,196.7,BAL
2006,22,Ronnie Brown,25.0,2.0,13,241,1008,4.2,5,33,276,0,14.7,191.4,MIA
2006,23,Corey Dillon,32.0,10.0,16,199,812,4.1,13,15,147,0,11.8,188.9,NE
2006,24,Travis Henry,28.0,6.0,14,270,1211,4.5,7,18,78,0,13.5,188.9,TEN
2006,25,Warrick Dunn,31.0,10.0,16,286,1140,4.0,4,22,170,1,11.4,183.0,ATL
2006,26,Willis McGahee,25.0,3.0,14,259,990,3.8,6,18,156,0,12.0,168.6,BUF
2006,27,Laurence Maroney,21.0,1.0,14,175,745,4.3,6,22,194,1,11.3,157.9,NE
2006,28,DeShaun Foster,26.0,5.0,14,227,897,4.0,3,32,159,0,11.1,155.6,CAR
2006,29,Julius Jones,25.0,3.0,16,267,1084,4.1,4,9,142,0,9.7,155.6,DAL
2006,30,Dominic Rhodes,27.0,6.0,16,187,641,3.4,5,36,251,0,9.7,155.2,IND
2006,31,Mike Bell,23.0,1.0,14,157,677,4.3,8,20,158,0,10.8,151.5,DEN
2006,32,Tatum Bell,25.0,3.0,13,233,1025,4.4,2,24,115,0,11.5,150.0,DEN
2006,33,Shaun Alexander,29.0,7.0,10,252,896,3.6,7,12,48,0,14.8,148.4,SEA
2006,34,Reuben Droughns,28.0,6.0,14,220,758,3.4,4,27,169,0,10.3,143.7,CLE
2006,35,Leon Washington,24.0,1.0,15,151,650,4.3,4,25,270,0,9.4,141.0,NYJ
2006,36,Cadillac Williams,24.0,2.0,14,225,798,3.5,1,30,196,0,9.7,135.4,TB
2006,37,Clinton Portis,25.0,5.0,8,127,523,4.1,7,17,170,0,16.0,128.3,WAS
2006,38,DeAngelo Williams,23.0,1.0,13,121,501,4.1,1,33,313,1,9.7,126.4,CAR
2006,39,Wali Lundy,23.0,1.0,12,124,476,3.8,4,33,204,0,10.4,125.0,HOU
2006,40,Brandon Jacobs,24.0,2.0,15,96,423,4.4,9,11,149,0,8.1,122.2,NYG
2006,41,Michael Pittman,31.0,9.0,16,50,245,4.9,1,47,405,0,7.4,118.0,TB
2006,42,Mewelde Moore,24.0,3.0,16,24,131,5.5,0,46,468,1,7.3,116.5,MIN
2006,43,Cedric Benson,24.0,2.0,15,157,647,4.1,6,8,54,0,7.6,114.1,CHI
2006,44,Ron Dayne,28.0,7.0,10,151,612,4.1,5,14,77,0,11.3,112.9,HOU
2006,45,Kevin Faulk,30.0,8.0,15,25,123,4.9,1,43,356,2,7.3,108.9,NE
2006,46,Correll Buckhalter,28.0,6.0,16,83,345,4.2,2,24,256,1,6.4,102.1,PHI
2006,47,Jerious Norwood,23.0,1.0,14,99,633,6.4,2,12,102,0,7.0,97.5,ATL
2006,48,Justin Fargas,26.0,4.0,16,178,659,3.7,1,13,91,0,5.9,94.0,OAK
2006,49,Anthony Thomas,29.0,6.0,14,107,378,3.5,2,22,139,0,6.1,85.7,BUF
2006,50,Vernand Morency,26.0,2.0,13,96,434,4.5,2,17,118,0,6.5,84.2,
2006,51,Sammy Morris,29.0,7.0,12,92,400,4.3,1,21,162,0,6.9,83.2,MIA
2006,52,Kevan Barlow,27.0,6.0,12,131,370,2.8,6,7,21,0,6.8,82.1,NYJ
2006,53,Noah Herron,24.0,2.0,13,37,150,4.1,1,28,195,2,6.2,80.5,GB
2006,54,Cedric Houston,24.0,2.0,8,113,374,3.3,5,7,43,0,9.8,78.7,NYJ
2006,55,Maurice Morris,27.0,5.0,16,161,604,3.8,0,11,46,0,4.8,76.0,SEA
2006,56,Justin Griffith,25.0,4.0,14,19,106,5.6,1,23,168,3,5.3,74.4,ATL
2006,57,LaMont Jordan,28.0,6.0,9,114,434,3.8,2,10,74,0,8.1,72.8,OAK
2006,58,Michael Turner,24.0,3.0,13,80,502,6.3,2,3,47,0,5.4,69.9,SD
2006,59,Najeh Davenport,27.0,5.0,13,60,221,3.7,1,15,193,1,5.3,68.4,PIT
2006,60,Mack Strong,35.0,13.0,16,33,149,4.5,1,29,159,0,4.1,65.8,SEA
2006,61,Mike Alstott,33.0,11.0,15,60,171,2.9,3,21,85,0,4.3,64.6,TB
2006,62,Kenny Watson,28.0,5.0,16,25,138,5.5,1,23,213,0,4.0,64.1,CIN
2006,63,Ovie Mughelli,26.0,2.0,10,12,50,4.2,0,21,182,2,5.6,56.2,BAL
2006,64,Arlen Harris,26.0,4.0,7,49,158,3.2,1,18,132,0,7.6,53.0,DET
2006,65,ReShard Lee,26.0,3.0,12,21,72,3.4,2,20,138,0,4.4,53.0,OAK
2006,66,Samkon Gado,24.0,2.0,9,56,210,3.8,1,17,85,0,5.8,52.5,
2006,67,Musa Smith,24.0,4.0,12,36,153,4.3,0,22,135,0,4.2,50.8,BAL
2006,68,Mike Karney,25.0,3.0,13,11,33,3.0,1,15,96,2,3.5,45.9,NO
2006,69,Brad Hoover,30.0,7.0,14,22,73,3.3,1,20,122,0,3.2,45.5,CAR
2006,70,Lorenzo Neal,36.0,14.0,15,29,140,4.8,1,17,83,0,3.0,45.3,SD
2006,71,Stephen Davis,32.0,11.0,14,40,177,4.4,0,12,90,1,3.2,44.7,STL
2006,72,LenDale White,22.0,1.0,13,61,244,4.0,0,14,60,0,3.4,44.4,TEN
2006,73,Jason McKie,26.0,5.0,14,8,18,2.3,0,25,162,0,3.1,43.0,CHI
2006,74,Maurice Hicks,28.0,3.0,13,29,82,2.8,0,13,137,1,3.1,40.9,SF
2006,75,Artose Pinner,28.0,4.0,9,43,190,4.4,3,2,15,0,4.5,40.5,MIN
2006,76,Marcel Shipp,28.0,5.0,9,17,41,2.4,4,6,60,0,4.5,40.1,ARI
2006,77,Mike Sellers,31.0,9.0,14,12,51,4.3,0,18,105,1,2.8,39.6,WAS
2006,78,Aaron Stecker,31.0,7.0,10,4,11,2.8,0,19,190,0,3.9,39.1,NO
2006,79,Mike Anderson,33.0,7.0,13,39,183,4.7,1,9,54,0,3.0,38.7,BAL
2006,80,Michael Robinson,23.0,1.0,14,38,116,3.1,2,9,47,0,2.7,37.3,SF
2006,81,Michael Bennett,28.0,6.0,10,36,200,5.6,0,9,77,0,3.7,36.7,KC
2006,82,Verron Haynes,27.0,5.0,7,15,78,5.2,0,18,95,0,5.0,35.3,PIT
2006,83,Obafemi Ayanbadejo,31.0,9.0,11,9,37,4.1,0,17,139,0,3.1,34.6,ARI
2006,84,Jason Wright,24.0,3.0,8,62,189,3.0,0,6,82,0,4.1,33.1,CLE
2006,85,Nick Goings,28.0,6.0,7,11,52,4.7,0,10,107,1,4.6,31.9,CAR
2006,86,Zack Crockett,34.0,12.0,12,39,163,4.2,0,10,53,0,2.6,31.6,OAK
2006,87,Thomas Tapeh,26.0,3.0,14,5,9,1.8,0,16,85,1,2.2,31.4,PHI
2006,88,Ahmard Hall,27.0,1.0,10,7,21,3.0,0,15,138,0,3.1,30.9,TEN
2006,89,Tony Fisher,27.0,5.0,6,6,9,1.5,0,14,159,0,5.1,30.8,STL
2006,90,Jameel Cook,27.0,6.0,9,3,18,6.0,0,18,107,0,3.4,30.5,HOU
2006,91,T.J. Duckett,25.0,5.0,9,38,132,3.5,2,2,16,0,3.2,28.8,WAS
2006,92,Heath Evans,28.0,6.0,13,27,117,4.3,0,7,34,1,2.2,28.1,NE
2006,93,Adrian Peterson,27.0,5.0,6,10,41,4.1,2,5,51,0,4.4,26.2,CHI
2006,94,Tony Richardson,35.0,12.0,8,5,12,2.4,0,13,111,0,3.2,25.3,MIN
2006,95,Chris Taylor,23.0,1.0,2,28,123,4.4,1,3,40,0,12.6,25.3,HOU
2006,96,Shawn Bryson,30.0,7.0,5,2,1,0.5,0,8,98,1,4.8,23.9,DET
2006,97,Moran Norris,28.0,4.0,6,2,8,4.0,0,5,36,2,3.6,21.4,SF
2006,98,Jeremi Johnson,26.0,4.0,10,15,56,3.7,1,6,37,0,2.1,21.3,CIN
2006,99,Ciatrick Fason,24.0,2.0,4,18,99,5.5,1,3,19,0,5.2,20.8,MIN
2006,100,Jerome Harrison,23.0,1.0,9,20,60,3.0,0,9,47,0,2.2,19.7,CLE
2006,101,Kyle Johnson,28.0,3.0,8,5,30,6.0,0,7,37,1,2.5,19.7,DEN
2006,102,Cecil Sapp,28.0,4.0,9,10,80,8.0,0,8,34,0,2.2,19.4,DEN
2006,103,Chris Perry,25.0,3.0,6,10,57,5.7,0,9,42,0,3.2,18.9,CIN
2006,104,William Henderson,35.0,12.0,10,0,0,,0,12,62,0,1.8,18.2,GB
2006,105,Vonta Leach,25.0,3.0,4,0,0,,0,6,61,1,4.5,18.1,
2006,106,Alvin Pearman,24.0,2.0,6,19,89,4.7,1,2,12,0,3.0,18.1,JAX
2006,107,Chris Brown,25.0,4.0,5,41,156,3.8,0,2,4,0,3.6,18.0,TEN
2006,108,Aveion Cason,29.0,6.0,6,24,94,3.9,0,5,26,0,2.8,17.0,DET
2006,109,J.J. Arrington,23.0,2.0,12,14,19,1.4,0,8,58,0,1.3,15.7,ARI
2006,110,Jamaal Branch,25.0,2.0,1,10,29,2.9,0,5,14,1,15.3,15.3,NO
2006,111,B.J. Askew,26.0,4.0,9,6,11,1.8,0,9,50,0,1.7,15.1,NYJ
2006,112,Jim Finn,30.0,7.0,10,2,14,7.0,0,8,54,0,1.5,14.8,NYG
2006,113,Dan Kreider,29.0,7.0,9,1,5,5.0,0,8,62,0,1.6,14.7,PIT
2006,114,Brandon Miree,25.0,3.0,7,0,0,,0,9,57,0,2.1,14.7,GB
2006,115,Damien Nash,24.0,2.0,3,18,66,3.7,0,4,41,0,4.9,14.7,DEN
2006,116,Derrick Blaylock,27.0,5.0,2,25,44,1.8,0,5,29,0,6.2,12.3,NYJ
2006,117,Lawrence Vickers,23.0,1.0,7,3,2,0.7,0,6,60,0,1.7,12.2,CLE
2006,118,Cory Schlesinger,34.0,12.0,6,0,0,,0,8,36,0,1.9,11.6,DET
2006,119,Terrelle Smith,28.0,7.0,12,8,14,1.8,0,8,21,0,1.0,11.5,CLE
2006,120,Travis Minor,27.0,6.0,4,19,74,3.9,0,3,2,0,2.6,10.6,MIA
2006,121,Daimon Shelton,34.0,10.0,5,0,0,,0,7,35,0,2.1,10.5,BUF
2006,122,Fred McCrary,34.0,8.0,4,0,0,,0,3,13,1,2.6,10.3,ATL
2006,123,Madison Hedgecock,25.0,2.0,10,1,2,2.0,0,7,29,0,1.0,10.1,STL
2006,124,Reno Mahe,26.0,3.0,3,4,18,4.5,0,5,23,0,3.0,9.1,PHI
2006,125,Tyson Thompson,25.0,2.0,3,13,30,2.3,1,0,0,0,3.0,9.0,DAL
2006,126,Earnest Graham,26.0,3.0,5,11,59,5.4,0,1,4,0,1.5,7.3,TB
2006,127,Fred McAfee,38.0,16.0,1,3,12,4.0,1,0,0,0,7.2,7.2,NO
2006,128,Ryan Moats,24.0,2.0,5,22,69,3.1,0,0,0,0,1.4,6.9,PHI
2006,129,Derrick Wimbush,2006.0,2.0,5,1,3,3.0,0,4,23,0,1.3,6.6,JAX
2006,130,Patrick Pass,29.0,7.0,2,6,21,3.5,0,2,24,0,3.2,6.5,NE
2006,131,Ran Carthon,2006.0,2.0,1,3,4,1.3,1,0,0,0,6.4,6.4,IND
2006,132,Brian Calhoun,22.0,1.0,4,7,19,2.7,0,2,20,0,1.5,5.9,DET
2006,133,Ronnie Cruz,25.0,2.0,3,5,19,3.8,0,2,20,0,2.0,5.9,KC
2006,134,Lousaka Polite,25.0,3.0,7,7,18,2.6,0,2,21,0,0.8,5.9,DAL
2006,135,Justin Green,2006.0,2.0,4,0,0,,0,4,17,0,1.4,5.7,BAL
2006,136,Darian Barnes,26.0,4.0,5,0,0,,0,3,22,0,1.0,5.2,MIA
2006,137,John Kuhn,24.0,1.0,2,2,18,9.0,0,1,15,0,2.2,4.3,PIT
2006,138,Dee Brown,28.0,5.0,4,10,24,2.4,0,1,5,0,1.0,3.9,KC
2006,139,Eric Shelton,23.0,2.0,4,8,23,2.9,0,1,6,0,1.0,3.9,CAR
2006,140,Lee Suggs,26.0,4.0,3,6,26,4.3,0,0,13,0,1.3,3.9,MIA
2006,141,Kay Jay Harris,27.0,2.0,3,3,9,3.0,0,1,10,0,1.0,2.9,STL
2006,142,James Hodgins,29.0,8.0,4,0,0,,0,2,9,0,0.7,2.9,NYJ
2006,143,Casey Cramer,24.0,3.0,2,0,0,,0,2,8,0,1.4,2.8,TEN
2006,144,Andrew Pinnock,26.0,3.0,3,4,25,6.3,0,0,0,0,0.8,2.5,SD
2006,145,Chad Morton,29.0,7.0,1,1,22,22.0,0,0,0,0,2.2,2.2,NYG
2006,146,LaBrandon Toefield,26.0,4.0,3,10,22,2.2,0,0,0,0,0.7,2.2,JAX
2006,147,Josh Parry,28.0,3.0,2,0,0,,0,1,11,0,1.0,2.1,SEA
2006,148,Chris Hetherington,34.0,11.0,2,0,0,,0,2,0,0,1.0,2.0,SF
2006,149,Corey McIntyre,27.0,2.0,1,0,0,,0,1,10,0,2.0,2.0,NO
2006,150,Jerald Sowell,32.0,10.0,1,0,0,,0,1,6,0,1.6,1.6,TB
2006,151,Rock Cartwright,27.0,5.0,1,5,15,3.0,0,0,0,0,1.5,1.5,WAS
2006,152,Cedric Cobbs,25.0,3.0,1,3,9,3.0,0,0,0,0,0.9,0.9,DEN
2006,153,Keylon Kincade,24.0,1.0,1,4,9,2.3,0,0,0,0,0.9,0.9,DAL
2006,154,Derrick Ross,23.0,1.0,1,3,8,2.7,0,0,0,0,0.8,0.8,KC
2006,155,Marquis Weeks,26.0,1.0,1,3,8,2.7,0,0,0,0,0.8,0.8,SEA
2006,156,Rich Alexis,25.0,2.0,1,3,5,1.7,0,0,0,0,0.5,0.5,JAX
2006,157,Lamar Gordon,26.0,5.0,1,1,2,2.0,0,0,0,0,0.2,0.2,DET
2006,158,Marlion Jackson,29.0,1.0,1,1,2,2.0,0,0,0,0,0.2,0.2,ATL
2006,159,Shaud Williams,26.0,3.0,2,2,2,1.0,0,0,0,0,0.1,0.2,BUF
2006,160,Quincy Wilson,25.0,3.0,1,2,2,1.0,0,0,0,0,0.2,0.2,CIN
2006,161,Cory Ross,24.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,BAL
2006,162,Paul Smith,28.0,7.0,2,0,0,,0,0,0,0,0.0,0.0,STL
2006,163,Stacy Tutt,24.0,1.0,2,0,0,,0,0,0,0,0.0,0.0,NYJ
2007,1,Brian Westbrook,28.0,6.0,15,278,1333,4.8,7,90,771,5,24.8,372.4,PHI
2007,2,LaDainian Tomlinson,28.0,7.0,16,315,1474,4.7,15,60,475,3,23.0,367.6,SD
2007,3,Clinton Portis,26.0,6.0,16,325,1262,3.9,11,47,389,0,17.7,282.7,WAS
2007,4,Joseph Addai,24.0,2.0,15,261,1072,4.1,12,41,364,3,18.3,274.6,IND
2007,5,Adrian Peterson,22.0,1.0,14,238,1341,5.6,12,19,268,1,18.4,257.9,MIN
2007,6,Jamal Lewis,28.0,8.0,15,298,1304,4.4,9,30,248,2,16.7,251.2,CLE
2007,7,Frank Gore,24.0,3.0,15,260,1102,4.2,5,53,436,1,16.2,242.8,SF
2007,8,Marion Barber,24.0,3.0,16,203,973,4.8,10,44,282,2,15.1,241.5,DAL
2007,9,Willis McGahee,26.0,4.0,15,294,1207,4.1,7,43,231,1,15.7,234.8,BAL
2007,10,Earnest Graham,27.0,4.0,15,222,898,4.0,10,49,324,0,15.4,231.2,TB
2007,11,Maurice Jones-Drew,22.0,2.0,15,167,768,4.6,9,40,407,0,14.1,211.5,JAX
2007,12,Edgerrin James,29.0,9.0,16,324,1232,3.8,7,25,196,0,13.1,209.8,ARI
2007,13,Reggie Bush,22.0,2.0,12,157,581,3.7,4,73,417,2,17.4,208.8,NO
2007,14,Kenny Watson,29.0,6.0,16,178,763,4.3,7,52,373,0,13.0,207.6,CIN
2007,15,Steven Jackson,24.0,4.0,12,237,1002,4.2,5,38,271,1,17.1,205.4,STL
2007,16,Marshawn Lynch,21.0,1.0,13,280,1115,4.0,7,18,184,0,14.9,194.2,BUF
2007,17,Ryan Grant,25.0,3.0,14,188,956,5.1,8,30,147,0,13.4,188.3,GB
2007,18,LenDale White,23.0,2.0,16,304,1108,3.6,7,20,114,0,11.5,184.2,TEN
2007,19,Chester Taylor,28.0,6.0,14,157,844,5.4,7,29,281,0,13.1,183.5,MIN
2007,20,Willie Parker,27.0,4.0,15,321,1316,4.1,2,23,164,0,12.2,183.0,PIT
2007,21,Brandon Jacobs,25.0,3.0,11,200,1011,5.1,4,23,174,2,16.1,177.5,NYG
2007,22,Thomas Jones,29.0,8.0,16,310,1119,3.6,1,28,217,1,10.8,173.6,NYJ
2007,23,Ronnie Brown,26.0,3.0,7,119,602,5.1,4,39,389,1,24.0,168.1,MIA
2007,24,Justin Fargas,27.0,5.0,14,222,1009,4.5,4,23,188,0,11.9,166.7,OAK
2007,25,Adrian Peterson,28.0,6.0,16,151,510,3.4,3,51,420,0,10.4,166.4,CHI
2007,26,Fred Taylor,31.0,10.0,15,223,1202,5.4,5,9,58,0,11.0,165.0,JAX
2007,27,Kevin Jones,25.0,4.0,13,153,581,3.8,8,33,197,0,12.2,158.8,DET
2007,28,Warrick Dunn,32.0,11.0,16,228,718,3.1,4,37,238,0,9.8,156.6,ATL
2007,29,DeShaun Foster,27.0,6.0,16,247,876,3.5,3,24,173,1,9.6,152.9,CAR
2007,30,DeAngelo Williams,24.0,2.0,16,144,717,5.0,4,24,177,1,9.0,143.4,CAR
2007,31,Ron Dayne,29.0,8.0,13,194,773,4.0,6,17,112,0,10.9,141.5,HOU
2007,32,Maurice Morris,28.0,6.0,14,140,628,4.5,4,23,213,1,9.8,137.1,SEA
2007,33,Selvin Young,24.0,1.0,15,140,729,5.2,1,35,231,0,9.1,137.0,DEN
2007,34,Laurence Maroney,22.0,2.0,13,185,835,4.5,6,4,116,0,10.4,135.1,NE
2007,35,Aaron Stecker,32.0,8.0,15,114,444,3.9,5,37,215,0,8.9,132.9,NO
2007,36,Larry Johnson,28.0,5.0,8,158,559,3.5,3,30,186,1,16.1,128.5,KC
2007,37,Najeh Davenport,28.0,6.0,15,107,499,4.7,5,18,184,2,8.6,128.3,PIT
2007,38,Derrick Ward,27.0,4.0,8,125,602,4.8,3,26,179,1,16.0,128.1,NYG
2007,39,LaMont Jordan,29.0,7.0,12,144,549,3.8,3,28,247,0,10.5,125.6,OAK
2007,40,Shaun Alexander,30.0,8.0,13,207,716,3.5,4,14,76,1,9.5,123.2,SEA
2007,41,Jerious Norwood,24.0,2.0,15,102,615,6.0,1,28,277,0,8.2,123.2,ATL
2007,42,Cedric Benson,25.0,3.0,11,197,678,3.4,4,17,123,0,11.0,121.1,CHI
2007,43,Kevin Faulk,31.0,9.0,16,63,268,4.3,0,47,383,1,7.4,118.1,NE
2007,44,Julius Jones,26.0,4.0,16,166,584,3.5,2,23,203,0,7.1,113.7,DAL
2007,45,Leon Washington,25.0,2.0,16,71,353,5.0,3,36,213,0,7.0,112.0,NYJ
2007,46,Chris Brown,26.0,5.0,12,101,464,4.6,5,19,128,0,9.0,108.2,TEN
2007,47,Travis Henry,29.0,7.0,11,167,691,4.1,4,7,65,0,9.7,106.6,DEN
2007,48,Jesse Chatman,28.0,6.0,11,128,515,4.0,1,27,161,0,9.1,100.6,MIA
2007,49,Kenton Keith,27.0,1.0,16,121,533,4.4,3,13,77,1,6.1,98.0,IND
2007,50,Rudi Johnson,28.0,6.0,11,170,497,2.9,3,13,110,1,8.9,97.7,CIN
2007,51,Leonard Weaver,25.0,3.0,15,33,146,4.4,1,39,313,0,6.1,90.9,SEA
2007,52,Kolby Smith,23.0,1.0,9,112,407,3.6,2,22,148,0,9.9,89.5,KC
2007,53,Musa Smith,25.0,5.0,16,75,264,3.5,2,27,192,0,5.3,84.6,BAL
2007,54,Ladell Betts,28.0,6.0,16,93,335,3.6,1,21,174,1,5.2,83.9,WAS
2007,55,Jason Wright,25.0,4.0,15,60,277,4.6,1,24,233,0,5.4,81.0,CLE
2007,56,Brian Leonard,23.0,1.0,15,86,303,3.5,0,30,183,0,5.2,78.6,STL
2007,57,Correll Buckhalter,29.0,7.0,13,62,313,5.0,4,12,87,0,5.8,76.0,PHI
2007,58,Reuben Droughns,29.0,7.0,16,85,275,3.2,6,7,49,0,4.7,75.4,NYG
2007,59,Michael Pittman,32.0,10.0,10,69,288,4.2,0,26,191,0,7.4,73.9,TB
