Year,Rank,Name,Age,Exp,G,Rsh,RshYd,RshTD,Rec,RecYd,Y/Rec,RecTD,FP/G,FantPt,Team
2015,54,Kenny Britt,27.0,7.0,16,0,0,0,36,681,18.9,3,7.6,122.1,LA
2015,55,Marques Colston,32.0,10.0,13,0,0,0,45,520,11.6,4,9.3,121.0,NO
2015,56,Robert Woods,23.0,3.0,14,1,0,0,47,552,11.7,3,8.6,120.2,BUF
2015,57,Andre Johnson,34.0,13.0,16,0,0,0,41,503,12.3,4,7.2,115.3,IND
2015,58,Steve Johnson,29.0,8.0,10,0,0,0,45,497,11.0,3,11.3,112.7,SD
2015,59,Cecil Shorts,28.0,5.0,11,10,47,0,42,484,11.5,2,10.2,111.9,HOU
2015,60,Dorial Green-Beckham,22.0,1.0,16,0,0,0,32,549,17.2,4,6.9,110.9,TEN
2015,61,Brian Hartline,29.0,7.0,12,0,0,0,46,523,11.4,2,9.2,110.3,CLE
2015,62,Jerricho Cotchery,33.0,12.0,14,1,16,0,39,485,12.4,3,7.6,107.1,CAR
2015,63,DeSean Jackson,29.0,8.0,9,0,0,0,30,528,17.6,4,11.9,106.8,WAS
2015,64,Vincent Jackson,32.0,11.0,10,0,0,0,33,543,16.5,3,10.5,105.3,TB
2015,65,Davante Adams,23.0,2.0,13,0,0,0,50,483,9.7,1,8.0,104.3,GB
2015,66,Seth Roberts,24.0,1.0,15,0,0,0,30,443,14.8,5,7.0,104.3,OAK
2015,67,Corey Brown,24.0,2.0,14,6,38,0,31,447,14.4,4,7.4,103.5,CAR
2015,68,Dontrelle Inman,26.0,5.0,14,0,0,0,35,486,13.9,3,7.3,101.6,SD
2015,69,Dwayne Harris,28.0,5.0,15,2,12,0,36,396,11.0,4,6.7,100.8,NYG
2015,70,Roddy White,34.0,11.0,16,0,0,0,43,506,11.8,1,6.2,99.6,ATL
2015,71,Mike Wallace,29.0,7.0,16,1,6,0,39,473,12.1,2,6.2,98.9,MIN
2015,72,Malcom Floyd,34.0,12.0,14,0,0,0,27,519,19.2,3,6.9,96.9,SD
2015,73,Kendall Wright,26.0,4.0,10,5,17,0,36,408,11.3,3,9.6,96.5,TEN
2015,74,Albert Wilson,23.0,2.0,14,5,26,0,35,451,12.9,2,6.8,94.7,KC
2015,75,Chris Hogan,28.0,5.0,16,1,4,0,36,450,12.5,2,5.8,93.6,BUF
2015,76,DeVante Parker,22.0,1.0,15,0,0,0,26,494,19.0,3,6.2,93.4,MIA
2015,77,Mohamed Sanu,26.0,4.0,16,10,71,2,33,394,11.9,0,5.7,91.5,CIN
2015,78,Brandon LaFell,29.0,6.0,11,2,9,0,37,515,13.9,0,8.1,89.4,NE
2015,79,Dez Bryant,27.0,6.0,9,0,0,0,31,401,12.9,3,9.9,89.1,DAL
2015,80,Kenny Stills,23.0,3.0,16,0,0,0,27,440,16.3,3,5.6,89.0,MIA
2015,81,Harry Douglas,30.0,8.0,14,1,-6,0,36,411,11.4,2,6.3,88.5,TEN
2015,82,Brandon Coleman,23.0,2.0,16,0,0,0,30,454,15.1,2,5.5,87.4,NO
2015,83,Lance Moore,32.0,11.0,14,0,0,0,29,337,11.6,4,6.2,86.7,DET
2015,84,Jarius Wright,26.0,4.0,16,1,29,0,34,442,13.0,0,5.1,81.1,MIN
2015,85,Marquess Wilson,23.0,3.0,11,0,0,0,28,464,16.6,1,7.3,80.4,CHI
2015,86,Leonard Hankerson,27.0,5.0,10,0,0,0,26,327,12.6,3,7.7,76.7,
2015,87,Josh Huff,24.0,2.0,15,0,0,0,27,312,11.6,3,5.1,76.2,PHI
2015,88,Quinton Patton,25.0,3.0,16,1,5,0,30,394,13.1,1,4.7,75.9,SF
2015,89,Bryan Walters,28.0,5.0,11,0,0,0,32,368,11.5,1,6.8,74.8,JAX
2015,90,Jeremy Butler,24.0,2.0,8,0,0,0,31,363,11.7,0,8.4,67.3,BAL
2015,91,Eddie Royal,29.0,8.0,9,1,-1,0,37,238,6.4,1,7.4,66.7,CHI
2015,92,Riley Cooper,28.0,6.0,16,0,0,0,21,327,15.6,2,4.1,65.7,PHI
2015,93,Darrius Heyward-Bey,28.0,7.0,16,0,0,0,21,314,15.0,2,4.0,64.4,PIT
2015,94,Keshawn Martin,26.0,4.0,9,1,6,0,24,269,11.2,2,7.1,63.5,NE
2015,95,Chris Givens,26.0,4.0,15,4,18,0,20,353,17.7,1,4.2,63.1,
2015,96,Ryan Grant,25.0,2.0,16,0,0,0,23,268,11.7,2,3.9,61.8,WAS
2015,97,Adam Humphries,22.0,1.0,13,0,0,0,27,260,9.6,1,4.5,59.0,TB
2015,98,Andre Holmes,27.0,5.0,16,0,0,0,14,201,14.4,4,3.6,58.1,OAK
2015,99,Nelson Agholor,22.0,1.0,13,0,0,0,23,283,12.3,1,4.4,57.3,PHI
2015,100,Andrew Hawkins,29.0,5.0,8,0,0,0,27,276,10.2,0,6.8,54.6,CLE
2015,101,Justin Hunter,24.0,3.0,9,0,0,0,22,264,12.0,1,6.0,54.4,TEN
2015,102,Quincy Enunwa,23.0,2.0,12,0,0,0,22,315,14.3,0,4.5,53.5,NYJ
2015,103,Josh Bellamy,26.0,4.0,15,0,0,0,19,224,11.8,2,3.6,53.4,CHI
2015,104,J.J. Nelson,23.0,1.0,11,1,0,0,11,299,27.2,2,4.8,52.9,ARI
2015,105,Taylor Gabriel,24.0,2.0,13,0,0,0,28,241,8.6,0,4.0,52.1,CLE
2015,106,Marc Mariani,28.0,6.0,15,1,-3,0,22,300,13.6,0,3.4,51.7,CHI
2015,107,Percy Harvin,27.0,7.0,5,5,31,0,19,218,11.5,1,10.0,49.9,BUF
2015,108,Phillip Dorsett,22.0,1.0,11,3,17,0,18,225,12.5,1,4.4,48.2,IND
2015,109,Jaelen Strong,21.0,1.0,10,0,0,0,14,161,11.5,3,4.8,48.1,HOU
2015,110,De'Anthony Thomas,22.0,2.0,10,9,34,1,17,140,8.2,1,4.6,46.4,KC
2015,111,Greg Jennings,32.0,10.0,16,0,0,0,19,208,10.9,1,2.9,45.8,MIA
2015,112,Griff Whalen,25.0,4.0,12,0,0,0,19,205,10.8,1,3.8,45.5,IND
2015,113,Javontee Herndon,24.0,2.0,7,1,13,0,24,195,8.1,0,6.4,44.8,SD
2015,114,Marqise Lee,24.0,2.0,10,5,38,0,15,191,12.7,1,4.4,43.9,JAX
2015,115,Nick Williams,25.0,3.0,13,0,0,0,16,154,9.6,2,3.3,43.4,ATL
2015,116,Jeremy Kerley,27.0,5.0,15,0,0,0,16,152,9.5,2,2.9,43.2,NYJ
2015,117,Chris Conley,23.0,1.0,16,0,0,0,17,199,11.7,1,2.7,42.9,KC
2015,118,Jordan Norwood,29.0,7.0,11,0,0,0,22,207,9.4,0,3.9,42.7,DEN
2015,119,Ty Montgomery II,22.0,1.0,6,3,14,0,15,136,9.1,2,7.0,42.0,GB
2015,120,Miles Austin,31.0,10.0,11,0,0,0,13,224,17.2,1,3.8,41.4,PHI
2015,121,Justin Hardy,24.0,1.0,9,0,0,0,21,194,9.2,0,4.5,40.4,ATL
2015,122,Rashad Greene Sr,23.0,1.0,9,0,0,0,19,93,4.9,2,4.5,40.3,JAX
2015,123,Brice Butler,25.0,3.0,7,0,0,0,12,258,21.5,0,5.4,37.8,DAL
2015,124,Bennie Fowler,24.0,2.0,14,0,0,0,16,203,12.7,0,2.6,36.3,DEN
2015,125,Stedman Bailey,25.0,3.0,8,0,0,0,12,182,15.2,1,4.5,36.2,LA
2015,126,Adam Thielen,25.0,3.0,16,4,89,0,12,144,12.0,0,2.2,35.3,MIN
2015,127,Chris Matthews,26.0,5.0,13,0,0,0,13,151,11.6,1,2.6,34.1,
2015,128,Kenbrell Thompkins,27.0,3.0,7,0,0,0,17,165,9.7,0,4.8,33.5,NYJ
2015,129,Rashad Ross,25.0,4.0,13,0,0,0,8,184,23.0,1,2.5,32.4,WAS
2015,130,Donteea Dye,22.0,1.0,8,0,0,0,11,132,12.0,1,3.8,30.2,TB
2015,131,Jaron Brown,25.0,3.0,14,0,0,0,10,141,14.1,1,2.2,30.1,ARI
2015,132,Louis Murphy,28.0,7.0,6,0,0,0,10,198,19.8,0,5.0,29.8,TB
2015,133,Andre Caldwell,30.0,8.0,14,1,3,0,10,72,7.2,2,2.1,29.5,DEN
2015,134,Bruce Ellington,24.0,2.0,13,1,7,0,13,153,11.8,0,2.2,29.0,SF
2015,135,T.J. Jones,23.0,2.0,9,1,-3,0,10,132,13.2,1,3.2,28.9,DET
2015,136,Aaron Dobson,24.0,3.0,8,0,0,0,13,141,10.8,0,3.4,27.1,NE
2015,137,Jason Avant,32.0,10.0,16,0,0,0,15,119,7.9,0,1.7,26.9,KC
2015,138,Keith Mumphery,23.0,1.0,14,0,0,0,14,129,9.2,0,1.9,26.9,HOU
2015,139,Devin Smith,23.0,1.0,10,0,0,0,9,115,12.8,1,2.6,26.5,NYJ
2015,140,Darius Jennings,23.0,1.0,4,0,0,0,14,117,8.4,0,6.4,25.7,CLE
2015,141,Marlon Brown,24.0,3.0,10,0,0,0,14,112,8.0,0,2.5,25.2,BAL
2015,142,Andre Roberts,27.0,6.0,9,0,0,0,11,135,12.3,0,2.7,24.5,WAS
2015,143,Devin Street,24.0,2.0,14,0,0,0,7,114,16.3,1,1.7,24.4,DAL
2015,144,Wes Welker,34.0,12.0,8,0,0,0,13,102,7.8,0,2.9,23.2,LA
2015,145,Cameron Meredith,23.0,1.0,10,0,0,0,11,120,10.9,0,2.3,23.0,CHI
2015,146,Myles White,25.0,4.0,12,0,0,0,7,88,12.6,1,1.8,21.8,NYG
2015,147,Charles Johnson,26.0,3.0,10,0,0,0,9,127,14.1,0,2.2,21.7,MIN
2015,148,Marlon Moore,28.0,6.0,11,0,0,0,7,81,11.6,1,1.9,21.1,CLE
2015,149,Brenton Bersin,25.0,4.0,8,0,0,0,9,119,13.2,0,2.6,20.9,CAR
2015,150,Brian Quick,26.0,4.0,13,0,0,0,10,102,10.2,0,1.6,20.2,LA
2015,151,Jared Abbrederis,25.0,2.0,9,0,0,0,9,111,12.3,0,2.2,20.1,GB
2015,152,Lucky Whitehead,23.0,1.0,15,10,107,0,6,16,2.7,0,1.2,18.3,DAL
2015,153,Cody Latimer,23.0,2.0,13,2,1,0,6,59,9.8,1,1.4,18.0,DEN
2015,154,Jeremy Ross,27.0,4.0,6,1,2,0,9,88,9.8,0,3.0,18.0,
2015,155,Tyrell Williams,23.0,1.0,2,0,0,0,2,90,45.0,1,8.5,17.0,SD
2015,156,Ricardo Lockette,29.0,5.0,8,0,0,0,4,69,17.3,1,2.1,16.9,SEA
2015,157,Jerome Simpson,29.0,8.0,5,0,0,0,5,54,10.8,1,3.3,16.4,SF
2015,158,Mike Campanaro,24.0,2.0,4,2,17,1,5,35,7.0,0,4.0,16.2,BAL
2015,159,Chris Owusu,25.0,4.0,3,0,0,0,6,80,13.3,0,4.7,14.0,NYJ
2015,160,Brandon Tate,28.0,7.0,4,0,0,0,2,59,29.5,1,3.5,13.9,CIN
2015,161,Marcus Easley,28.0,6.0,6,0,0,0,1,58,58.0,1,2.1,12.8,BUF
2015,162,Hakeem Nicks,27.0,7.0,6,0,0,0,7,54,7.7,0,2.1,12.4,NYG
2015,163,Russell Shepard,25.0,3.0,13,0,0,0,3,28,9.3,1,0.9,11.8,TB
2015,164,Corey Fuller,25.0,3.0,12,0,0,0,4,76,19.0,0,1.0,11.6,DET
2015,165,Dwayne Bowe,31.0,9.0,7,0,0,0,5,53,10.6,0,1.5,10.3,CLE
2015,166,Deonte Thompson,26.0,4.0,5,0,0,0,2,81,40.5,0,2.0,10.1,CHI
2015,167,Jeff Janis,24.0,2.0,13,0,0,0,2,79,39.5,0,0.8,9.9,GB
2015,168,Tre McBride,23.0,1.0,5,1,8,0,2,8,4.0,1,1.9,9.6,TEN
2015,169,Preston Parker,28.0,6.0,2,0,0,0,5,43,8.6,0,4.6,9.3,NYG
2015,170,Greg Salas,27.0,5.0,2,0,0,0,3,41,13.7,0,3.6,7.1,BUF
2015,171,T.J. Graham,26.0,4.0,4,0,0,0,4,24,6.0,0,1.6,6.4,NO
2015,172,Terrelle Pryor,26.0,5.0,3,1,-1,0,1,42,42.0,0,1.7,5.1,CLE
2015,173,Paul Richardson Jr,23.0,2.0,1,0,0,0,1,40,40.0,0,5.0,5.0,SEA
2015,174,Andrew Turzilli,24.0,1.0,3,0,0,0,2,25,12.5,0,1.5,4.5,TEN
2015,175,Marquise Goodwin,25.0,3.0,2,0,0,0,2,24,12.0,0,2.2,4.4,BUF
2015,176,Chandler Worthy,22.0,1.0,3,0,0,0,3,14,4.7,0,1.5,4.4,HOU
2015,177,Geremy Davis,23.0,1.0,5,0,0,0,2,21,10.5,0,0.8,4.1,NYG
2015,178,DeAndrew White,24.0,1.0,4,0,0,0,2,18,9.0,0,1.0,3.8,SF
2015,179,Vincent Brown,26.0,5.0,1,0,0,0,1,22,22.0,0,3.2,3.2,SD
2015,180,Mario Alford,24.0,1.0,1,0,0,0,1,15,15.0,0,2.5,2.5,CIN
2015,181,Eric Weems,30.0,8.0,9,1,4,0,1,11,11.0,0,0.3,2.5,ATL
2015,182,Kasen Williams,23.0,1.0,1,1,5,0,1,8,8.0,0,2.3,2.3,SEA
2015,183,Sammie Coates Jr,22.0,1.0,5,0,0,0,1,11,11.0,0,0.4,2.1,PIT
2015,184,Ben Edwards,23.0,2.0,2,0,0,0,1,9,9.0,0,1.0,1.9,NYG
2015,185,Rod Streater,27.0,4.0,1,0,0,0,1,8,8.0,0,1.8,1.8,OAK
2015,186,Brittan Golden,27.0,3.0,9,0,0,0,1,5,5.0,0,0.2,1.5,ARI
2015,187,Seyi Ajirotutu,28.0,5.0,4,0,0,0,1,4,4.0,0,0.4,1.4,PHI
2015,188,Tony Washington,25.0,2.0,3,1,8,0,0,0,,0,0.3,0.8,JAX
2015,189,Damaris Johnson,26.0,4.0,1,1,6,0,0,0,,0,0.6,0.6,NE
2015,190,Kaelin Clay,23.0,1.0,5,0,0,0,0,0,,0,0.0,0.0,BAL
2015,191,Rannell Hall,23.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,CLE
2015,192,Frankie Hammond,25.0,4.0,3,0,0,0,0,0,,0,0.0,0.0,KC
2015,193,Matt Hazel,23.0,2.0,5,0,0,0,0,0,,0,0.0,0.0,MIA
2015,194,Devin Hester,33.0,10.0,1,0,0,0,0,0,,0,0.0,0.0,ATL
2015,195,Jacoby Jones,31.0,9.0,2,0,0,0,0,0,,0,0.0,0.0,
2015,196,Seantavius Jones,23.0,2.0,2,0,0,0,0,0,,0,0.0,0.0,NO
2015,197,Dezmin Lewis,23.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,BUF
2015,198,Vince Mayle,24.0,1.0,1,0,0,0,0,0,,0,0.0,0.0,DAL
2015,199,Denarius Moore,27.0,5.0,4,0,0,0,0,0,,0,0.0,0.0,BUF
2015,200,Joe Morgan,27.0,5.0,2,0,0,0,0,0,,0,0.0,0.0,NO
2015,201,Kevin Norwood,26.0,2.0,1,0,0,0,0,0,,0,0.0,0.0,CAR
2015,202,Walt Powell,24.0,2.0,1,0,0,0,0,0,,0,0.0,0.0,BUF
2015,203,Matthew Slater,30.0,8.0,9,0,0,0,0,0,,0,0.0,0.0,NE
2015,204,Marcus Thigpen,29.0,7.0,6,1,-1,0,0,0,,0,-0.0,-0.1,BUF
2016,1,Antonio Brown,28.0,7.0,15,3,9,0,106,1284,12.1,12,20.5,307.3,PIT
2016,2,Jordy Nelson,31.0,9.0,16,0,0,0,97,1257,13.0,14,19.2,306.7,GB
2016,3,Mike Evans,23.0,3.0,16,0,0,0,96,1321,13.8,12,18.8,300.1,TB
2016,4,Odell Beckham Jr,24.0,3.0,16,1,9,0,101,1367,13.5,10,18.7,298.6,NYG
2016,5,T.Y. Hilton,27.0,5.0,16,0,0,0,91,1448,15.9,6,17.0,271.8,IND
2016,6,Julio Jones,27.0,6.0,14,0,0,0,83,1409,17.0,6,18.6,259.9,ATL
2016,7,Michael Thomas,23.0,1.0,15,0,0,0,92,1137,12.4,9,17.3,259.7,NO
2016,8,Doug Baldwin,28.0,6.0,16,3,2,0,94,1128,12.0,7,15.8,253.6,SEA
2016,9,Davante Adams,24.0,3.0,16,0,0,0,75,997,13.3,12,15.4,246.7,GB
2016,10,Brandin Cooks,23.0,3.0,16,6,30,0,78,1173,15.0,8,15.4,246.3,NO
2016,11,Michael Crabtree,29.0,8.0,16,0,0,0,89,1003,11.3,8,14.8,237.3,OAK
2016,12,Larry Fitzgerald,33.0,13.0,15,2,5,0,101,975,9.7,6,15.7,235.0,ARI
2016,13,Jarvis Landry,24.0,3.0,16,5,17,0,94,1136,12.1,4,14.6,233.3,MIA
2016,14,Julian Edelman,30.0,8.0,16,12,57,0,98,1106,11.3,3,14.5,232.3,NE
2016,15,Demaryius Thomas,29.0,7.0,16,0,0,0,90,1083,12.0,5,14.3,228.3,DEN
2016,16,Amari Cooper,22.0,2.0,16,1,0,0,82,1149,14.0,5,14.2,226.9,OAK
2016,17,Golden Tate,28.0,7.0,16,10,4,0,91,1077,11.8,4,13.9,223.1,DET
2016,18,Tyrell Williams,24.0,2.0,16,0,0,0,69,1059,15.3,7,13.6,216.9,SD
2016,19,Rishard Matthews,27.0,5.0,16,0,0,0,65,945,14.5,9,13.3,213.5,TEN
2016,20,Emmanuel Sanders,29.0,7.0,16,1,4,0,79,1032,13.1,5,13.3,212.6,DEN
2016,21,Terrelle Pryor,27.0,6.0,16,8,21,1,77,1007,13.1,4,13.2,211.4,CLE
2016,22,Pierre Garcon,30.0,9.0,16,0,0,0,79,1041,13.2,3,12.6,201.1,WAS
2016,23,Tyreek Hill,22.0,1.0,16,24,267,3,61,593,9.7,6,12.6,201.0,KC
2016,24,Mike Wallace,30.0,8.0,16,5,31,0,72,1017,14.1,4,12.6,200.8,BAL
2016,25,Kenny Britt,28.0,8.0,15,0,0,0,68,1002,14.7,5,13.2,198.2,LA
2016,26,DeAndre Hopkins,24.0,4.0,16,0,0,0,78,954,12.2,4,12.3,197.4,HOU
2016,27,Allen Robinson II,23.0,3.0,16,0,0,0,73,883,12.1,6,12.3,197.3,JAX
2016,28,Adam Thielen,26.0,4.0,16,2,15,0,69,967,14.0,5,12.3,197.2,MIN
2016,29,Jamison Crowder,23.0,2.0,16,2,-2,0,67,847,12.6,7,12.1,193.5,WAS
2016,30,Stefon Diggs,23.0,2.0,13,3,10,0,84,903,10.8,3,14.9,193.3,MIN
2016,31,Willie Snead IV,24.0,3.0,15,0,0,0,72,895,12.4,4,12.8,191.5,NO
2016,32,Cole Beasley,27.0,5.0,16,1,7,0,75,833,11.1,5,11.8,189.0,DAL
2016,33,A.J. Green,28.0,6.0,10,0,0,0,66,964,14.6,4,18.6,186.4,CIN
2016,34,Brandon LaFell,30.0,7.0,16,1,-2,0,64,862,13.5,6,11.6,186.0,CIN
2016,35,Sterling Shepard,23.0,1.0,16,3,31,0,65,683,10.5,8,11.5,184.4,NYG
2016,36,Cameron Meredith,24.0,2.0,14,1,6,0,66,888,13.5,4,13.1,183.5,CHI
2016,37,Dez Bryant,28.0,7.0,13,0,0,0,50,796,15.9,8,14.0,182.0,DAL
2016,38,DeSean Jackson,30.0,9.0,15,0,0,0,56,1005,17.9,4,12.0,180.5,WAS
2016,39,Steve Smith,37.0,16.0,14,0,0,0,70,799,11.4,5,12.8,179.9,BAL
2016,40,Marqise Lee,25.0,3.0,16,6,35,0,63,851,13.5,3,10.9,174.4,JAX
2016,41,Anquan Boldin,36.0,14.0,16,0,0,0,67,584,8.7,8,10.8,173.4,DET
2016,42,Marvin Jones Jr,26.0,5.0,15,1,3,0,55,930,16.9,4,11.5,172.3,DET
2016,43,Kenny Stills,24.0,4.0,16,0,0,0,42,726,17.3,9,10.5,168.6,MIA
2016,44,Ted Ginn Jr,31.0,10.0,16,14,98,0,54,752,13.9,4,10.2,163.0,CAR
2016,45,Dontrelle Inman,27.0,6.0,16,0,0,0,58,810,14.0,4,10.2,163.0,SD
2016,46,Quincy Enunwa,24.0,3.0,15,1,12,0,55,815,14.8,4,10.8,161.7,NYJ
2016,47,DeVante Parker,23.0,2.0,15,0,0,0,56,744,13.3,4,10.3,154.4,MIA
2016,48,Tavon Austin,26.0,4.0,15,28,159,1,58,509,8.8,3,9.9,148.8,LA
2016,49,Mohamed Sanu,27.0,5.0,15,1,5,0,59,653,11.1,4,9.9,148.8,ATL
2016,50,Jeremy Kerley,28.0,6.0,16,0,0,0,64,667,10.4,3,9.3,148.7,SF
2016,51,Randall Cobb,26.0,6.0,13,10,33,0,60,610,10.2,4,11.4,148.3,GB
2016,52,Brandon Marshall,32.0,11.0,14,0,0,0,57,717,12.6,3,10.5,146.7,NYJ
2016,53,Alshon Jeffery,26.0,5.0,12,0,0,0,52,821,15.8,2,12.2,146.1,CHI
2016,54,Ty Montgomery II,23.0,2.0,14,77,457,3,44,348,7.9,0,10.2,142.5,GB
2016,55,Taylor Gabriel,25.0,3.0,13,4,51,1,35,579,16.5,6,10.8,140.0,ATL
2016,56,Travis Benjamin,27.0,5.0,14,2,-3,0,47,677,14.4,4,9.9,138.4,SD
2016,57,J.J. Nelson,24.0,2.0,14,2,60,1,32,552,17.3,6,9.7,135.2,ARI
2016,58,Adam Humphries,23.0,2.0,15,5,18,0,55,622,11.3,2,8.7,131.0,TB
2016,59,Chris Hogan,29.0,6.0,15,3,9,0,38,680,17.9,4,8.7,130.9,NE
2016,60,Terrance Williams,27.0,4.0,16,0,0,0,44,594,13.5,4,8.0,127.4,DAL
2016,61,Tyler Boyd,22.0,1.0,16,4,58,0,54,603,11.2,1,7.9,126.1,CIN
2016,62,Eli Rogers,24.0,2.0,13,1,6,0,48,594,12.4,3,9.7,126.0,PIT
2016,63,Tyler Lockett,24.0,2.0,15,6,114,1,41,597,14.6,1,8.3,124.1,SEA
2016,64,Will Fuller V,22.0,1.0,14,1,-3,0,47,635,13.5,2,8.7,122.2,HOU
2016,65,Robert Woods,24.0,4.0,13,1,6,0,51,613,12.0,1,9.1,118.9,BUF
2016,66,Brian Quick,27.0,5.0,16,0,0,0,41,564,13.8,3,7.2,115.4,LA
2016,67,Robbie Chosen,23.0,1.0,15,3,42,0,38,563,14.8,2,7.4,110.5,NYJ
2016,68,Jeremy Maclin,28.0,8.0,12,1,-1,0,44,536,12.2,2,9.1,109.5,KC
2016,69,Seth Roberts,25.0,2.0,16,0,0,0,38,397,10.4,5,6.7,107.7,OAK
2016,70,Michael Floyd,27.0,5.0,14,0,0,0,35,466,13.3,4,7.5,105.6,
2016,71,Tajae Sharpe,22.0,1.0,16,1,1,0,41,522,12.7,2,6.6,105.3,TEN
2016,72,Victor Cruz,30.0,7.0,15,0,0,0,39,586,15.0,1,6.9,103.6,NYG
2016,73,Donte Moncrief,23.0,3.0,9,1,-1,0,30,307,10.2,7,11.4,102.6,IND
2016,74,Breshad Perriman,23.0,2.0,16,1,2,0,33,499,15.1,3,6.3,101.1,BAL
2016,75,Allen Hurns,25.0,3.0,11,0,0,0,35,477,13.6,3,9.2,100.7,JAX
2016,76,Phillip Dorsett,23.0,2.0,15,2,10,0,33,528,16.0,2,6.6,98.8,IND
2016,77,Jermaine Kearse,26.0,5.0,16,0,0,0,41,511,12.5,1,6.1,98.1,SEA
2016,78,Chris Conley,24.0,2.0,16,0,0,0,44,530,12.0,0,6.1,97.0,KC
2016,79,Malcolm Mitchell,23.0,1.0,14,0,0,0,32,401,12.5,4,6.9,96.1,NE
2016,80,Corey Coleman,22.0,1.0,10,2,10,0,33,413,12.5,3,9.3,93.3,CLE
2016,81,Marquise Goodwin,26.0,4.0,15,0,0,0,29,431,14.9,3,6.0,90.1,BUF
2016,82,Kendall Wright,27.0,5.0,11,1,15,0,29,416,14.3,3,8.2,90.1,TEN
2016,83,Dorial Green-Beckham,23.0,2.0,15,0,0,0,36,392,10.9,2,5.8,87.2,PHI
2016,84,Nelson Agholor,23.0,2.0,15,5,14,0,36,365,10.1,2,5.7,85.9,PHI
2016,85,Andrew Hawkins,30.0,6.0,16,2,0,0,33,324,9.8,3,5.2,83.4,CLE
2016,86,Sammy Watkins,23.0,3.0,8,0,0,0,28,430,15.4,2,10.4,83.0,BUF
2016,87,Eddie Royal,30.0,9.0,9,0,0,0,33,369,11.2,2,9.1,81.9,CHI
2016,88,Albert Wilson,24.0,3.0,16,2,50,1,31,279,9.0,2,5.1,81.9,KC
2016,89,Sammie Coates Jr,23.0,2.0,14,4,14,0,21,435,20.7,2,5.6,77.9,PIT
2016,90,Quinton Patton,26.0,4.0,14,0,0,0,37,408,11.0,0,5.6,77.8,SF
2016,91,Brandon Coleman,24.0,3.0,16,0,0,0,26,281,10.8,3,4.5,72.1,NO
2016,92,Danny Amendola,31.0,9.0,12,0,0,0,23,243,10.6,4,5.9,71.3,NE
2016,93,Russell Shepard,26.0,4.0,14,1,9,0,23,341,14.8,2,5.0,70.0,TB
2016,94,John Brown,26.0,3.0,12,0,0,0,27,352,13.0,1,5.7,68.2,ARI
2016,95,Kamar Aiken,27.0,6.0,16,0,0,0,29,328,11.3,1,4.2,67.8,BAL
2016,96,Justin Hardy,25.0,2.0,15,0,0,0,21,203,9.7,4,4.4,65.3,ATL
2016,97,Torrey Smith,27.0,6.0,12,0,0,0,20,267,13.4,3,5.4,64.7,SF
2016,98,Aldrick Robinson,28.0,6.0,15,0,0,0,20,323,16.2,2,4.3,64.3,ATL
2016,99,Corey Brown,25.0,3.0,16,2,6,0,27,276,10.2,1,3.8,61.2,CAR
2016,100,Bryan Walters,29.0,6.0,10,1,4,0,24,231,9.6,2,6.0,59.5,JAX
2016,101,Deonte Thompson,27.0,5.0,15,0,0,0,22,249,11.3,2,3.9,58.9,CHI
2016,102,Josh Bellamy,27.0,5.0,14,4,37,0,19,282,14.8,1,4.1,56.9,CHI
2016,103,Paul Richardson Jr,24.0,3.0,15,1,5,0,21,288,13.7,1,3.8,56.3,SEA
2016,104,Brice Butler,26.0,4.0,16,0,0,0,16,219,13.7,3,3.5,55.9,DAL
2016,105,Justin Hunter,25.0,4.0,13,0,0,0,10,189,18.9,4,4.1,52.9,
2016,106,Cobi Hamilton,26.0,4.0,11,0,0,0,17,234,13.8,2,4.8,52.4,PIT
2016,107,Jordan Norwood,30.0,8.0,14,1,0,0,21,232,11.0,1,3.6,50.2,DEN
2016,108,Rod Streater,28.0,5.0,16,0,0,0,18,191,10.6,2,3.1,49.1,SF
2016,109,Jordan Taylor,24.0,2.0,16,0,0,0,16,209,13.1,2,3.1,48.9,DEN
2016,110,Chester Rogers,22.0,1.0,12,0,0,0,19,273,14.4,0,3.9,46.3,IND
2016,111,Andre Holmes,28.0,6.0,16,0,0,0,14,126,9.0,3,2.8,44.6,OAK
2016,112,Geronimo Allison,22.0,1.0,10,0,0,0,12,202,16.8,2,4.4,44.2,GB
2016,113,Charles Johnson,27.0,4.0,16,0,0,0,20,232,11.6,0,2.7,43.2,MIN
2016,114,Darrius Heyward-Bey,29.0,8.0,9,1,60,1,6,114,19.0,2,4.6,41.4,PIT
2016,115,Eric Decker,29.0,7.0,3,0,0,0,9,194,21.6,2,13.5,40.4,NYJ
2016,116,Jalin Marshall,21.0,1.0,9,0,0,0,13,151,11.6,2,4.5,40.1,NYJ
2016,117,Andre Roberts,28.0,7.0,16,0,0,0,14,188,13.4,1,2.4,38.8,DET
2016,118,Kevin White,23.0,2.0,4,1,9,0,19,187,9.8,0,9.6,38.6,CHI
2016,119,Ricardo Louis,22.0,1.0,16,0,0,0,18,205,11.4,0,2.4,38.5,CLE
2016,120,Bennie Fowler,25.0,3.0,13,0,0,0,11,145,13.2,2,2.9,37.5,DEN
2016,121,Cody Core,22.0,1.0,8,0,0,0,17,200,11.8,0,4.6,37.0,CIN
